ID	TR02_TYPE	ORG_NAME	SECTOR_ID	ORG_NETWORK_BIT	ORG_PARTICIPANT_BIT	ORG_NB_EMPLOY	ORG_URL	ORG_BHR_URL	ORG_DATE_CREATE	ORG_DATE_MODIFICATION	ORG_DATE_JOINING	ORG_DATE_DELISTED	ORG_ACTIVE	ORG_ISGLOBAL500	TR01_COUNTRY_ID	ORG_STATUS_COP	ORG_COP_ALERT	ORG_UN_SPEC	ORG_PART_MAIL	ORG_30DAYS_TO_COP	ORG_90DAYS_TO_COP	ORG_TODAY_COPDUE	ORG_TODAY_INACT	ORG_30DAYS_TO_INACT	ORG_90DAYS_TO_INACT	ORG_MEMBER_ONEYEAR	ORG_LISTED_STATUS	ORG_LIST_CODE	ORG_LIST_EXCHANGE_CODE	ORG_PARENT_NAME	ORG_PARENT_LIST_CODE	TR11_REASON	ORG_LAST_MODIFIED_BY	ORG_JOIN_LETTER
72	SME	Abundant Sun Ltd	11	FALSE	FALSE	3	http://www.abundantsun.com		10/26/2005		10/26/2005		FALSE	FALSE	GB	2			0	7/2/2007	5/3/2007	8/1/2007	7/31/2008	7/1/2008	5/2/2008	10/26/2006			ZXXZ					
73	SME	ABYO S.A.	9	FALSE	TRUE	17	http://www.abyo.com		6/1/2006	6/1/2006	6/1/2006		TRUE	FALSE	ES	0			0	5/1/2008	3/2/2008	5/31/2008	5/31/2009	5/1/2009	3/2/2009	6/1/2007			ZXXZ					
8174	SME	"AC Servicios, E.I."	15	FALSE	TRUE	44	http://acservicios.com		8/30/2008	8/30/2008	8/30/2008		TRUE	FALSE	ES	2			0	7/31/2010	6/1/2010	8/30/2010	8/30/2011	7/31/2011	6/1/2011	8/30/2009	0		ZXXZ	All		0		pdf
9615	SME	AC Tecnibat S.A.	105	FALSE	TRUE	33	http://www.tecnibat.com		6/12/2009	6/12/2009	6/12/2009		TRUE	FALSE	ES	2			1	5/13/2011	3/14/2011	6/12/2011	6/11/2012	5/12/2012	3/13/2012	6/12/2010	1		ZXXZ	This feature was never implemented		0	134146823	pdf
9630	SME	AC Tecnibat S.L.	105	FALSE	TRUE	33	http://www.tecnibat.com		6/16/2009	6/16/2009	6/16/2009		TRUE	FALSE	ES	2			1	5/17/2011	3/18/2011	6/16/2011	6/15/2012	5/16/2012	3/17/2012	6/16/2010	1		ZXXZ	All		0	134146823	pdf
9360	Academic	Academia de Cabala	101	FALSE	TRUE	6	http://www.academiadecabala.com		4/22/2009	4/22/2009	4/22/2009		TRUE	FALSE	BR	2			0	3/23/2011	1/22/2011	4/22/2011	4/21/2012	3/22/2012	1/22/2012	4/22/2010	0		ZXXZ	All		0	87806823	pdf
74	Academic	"Academia Experimental de Investigaciones y Estudios Aduaneros, C.A."	101	FALSE	TRUE	14			12/19/2006	12/19/2006	12/19/2006		TRUE	FALSE	VE	2			0							12/19/2007			ZXXZ					
75	Company	Academic Work Sweden AB	11	FALSE	TRUE	600	http://www.academicwork.se		6/21/2006	6/21/2006	6/21/2006		TRUE	FALSE	SW	0			0	5/21/2008	3/22/2008	6/20/2008	6/20/2009	5/21/2009	3/22/2009	6/21/2007			ZXXZ					
8396	Academic	Academy of Economic Studies of Moldova	101	FALSE	TRUE	1054	http://www.ASE.md		10/6/2008	10/6/2008	10/6/2008		TRUE	FALSE	MD	2			0	9/6/2010	7/8/2010	10/6/2010	10/6/2011	9/6/2011	7/8/2011	10/6/2009	0		ZXXZ	All		0		pdf
76	Academic	Academy of National Economy	101	FALSE	FALSE	0	http://unknown.com		10/26/2005	7/25/2007	10/26/2005		FALSE	FALSE	RU	2			0							10/26/2006			ZXXZ					
77	Company	ACC Limited	9	FALSE	TRUE	0	http://www.acclimited.com		10/26/2005	9/10/2007	9/14/2004		TRUE	FALSE	IN	2			0	9/24/2009	7/26/2009	10/24/2009	10/24/2010	9/24/2010	7/26/2010	9/14/2005	2	500410	BOM					
78	Mailing List	ACCA - The Association of Chartered Certified Accountants	101	FALSE	FALSE	0	http://www.accaglobal.com		5/20/2008	5/20/2008			FALSE	FALSE	GB	2											0		ZXXZ	All		0		
79	Company	Accenture	11	FALSE	TRUE	170000	http://www.accenture.com	A/Accenture	12/13/2007	1/17/2008	1/17/2008		TRUE	TRUE	US	2			0	12/17/2009	10/18/2009	1/16/2010	1/16/2011	12/17/2010	10/18/2010	1/16/2009	2	 ACN	NYSE			0		
80	Company	Accenture South Africa PTY Ltd	11	FALSE	TRUE	1364	http://www.accenture.com		5/26/2006	1/16/2008	5/26/2006		FALSE	FALSE	ZA	2			0	4/25/2008	2/25/2008	5/25/2008	5/25/2009	4/25/2009	2/24/2009	5/26/2007	3		NYSE			1		
9008	SME	Accept	32	FALSE	TRUE	30	http://www.accept.fr		2/3/2009	2/3/2009	2/3/2009		TRUE	FALSE	FR	2			0	1/4/2011	11/5/2010	2/3/2011	2/3/2012	1/4/2012	11/5/2011	2/3/2010	0		ZXXZ	All		0		pdf
81	SME	"Acceso Group, S.L."	21	FALSE	TRUE	150	http://www.acceso.com		6/6/2006	6/6/2006	6/6/2006		TRUE	FALSE	ES	2			0	1/19/2010	11/20/2009	2/18/2010	2/18/2011	1/19/2011	11/20/2010	6/6/2007			ZXXZ					
9268	Company	Access Bank Plc	103	FALSE	TRUE	1414	http://www.accessbankplc.com		4/13/2009	4/13/2009	4/13/2009		TRUE	FALSE	NG	2			0	3/14/2011	1/13/2011	4/13/2011	4/12/2012	3/13/2012	1/13/2012	4/13/2010	2		ZXXZ	All		0	87806823	doc
8559	Company	AccessBank	103	FALSE	TRUE	850	http://www.accessbank.az		11/5/2008	11/5/2008	11/5/2008		TRUE	FALSE	AZ	2			0	10/6/2010	8/7/2010	11/5/2010	11/5/2011	10/6/2011	8/7/2011	11/5/2009	1		ZXXZ	All		0		pdf
82	Business Association Local	Accession International	101	FALSE	TRUE	5	http://www.accessionintl.com		5/5/2008	5/5/2008	5/5/2008		TRUE	FALSE	US	2			0								0		ZXXZ	All		0		
8595	NGO Local	Accident Welfare Foundation of Pakistan	101	FALSE	TRUE	10	http://www.accidentwelfarefoundation.com		11/10/2008	11/10/2008	11/10/2008		TRUE	FALSE	PK	2			0	10/11/2010	8/12/2010	11/10/2010	11/10/2011	10/11/2011	8/12/2011	11/10/2009	0		ZXXZ	All		0		pdf
83	NGO Local	"Accion Callejera - Fundación Educativa, Inc."	101	FALSE	TRUE	21			9/4/2006	1/3/2007	9/4/2006		TRUE	FALSE	DO	2			0							9/4/2007			ZXXZ					
84	NGO Local	"Accion para la Educacion Basica, Inc."	101	FALSE	TRUE	9	http://www.educa.org.do		8/31/2007	4/17/2008	10/10/2006		TRUE	FALSE	DO	2			0	9/9/2008	7/11/2008	10/9/2008	10/9/2009	9/9/2009	7/11/2009		0		ZXXZ	All		0		
85	NGO Local	Acción Pro-Educación y Cultura - APEC	101	FALSE	TRUE	13	http://www.apec.edu.do		5/22/2008	5/22/2008	6/2/2006		TRUE	FALSE	DO	2			0	5/2/2008	3/3/2008	6/1/2008	6/1/2009	5/2/2009	3/3/2009		0		ZXXZ	All		0		
86	Company	Acciona	9	FALSE	TRUE	25124	http://www.acciona.es	A/Acciona	10/26/2005		10/11/2005		TRUE	FALSE	ES	2			0	6/28/2010	4/29/2010	7/28/2010	7/28/2011	6/28/2011	4/29/2011	10/11/2006	2	ANA	MCE					
2957	Foundation	Acciónatura	101	FALSE	TRUE	16	http://www.fundacionatura.org		10/26/2005	6/9/2009	5/21/2003		TRUE	FALSE	ES	2			0							5/20/2004	0		ZXXZ	This feature was never implemented		0	141256823	
87	Company	Accor	30	FALSE	TRUE	157000	http://www.accor.com	A/Accor	10/26/2005	7/3/2008	6/18/2003		TRUE	FALSE	FR	2			0	10/19/2009	8/20/2009	11/18/2009	11/18/2010	10/19/2010	8/20/2010	6/17/2004	2	AC	EPA	All		0		
88	Company	Accor Servicios Empresariales S.A. de C.V.	6	FALSE	TRUE	550			1/25/2006	1/25/2006	1/25/2006		TRUE	FALSE	MX	2			0	7/2/2009	5/3/2009	8/1/2009	8/1/2010	7/2/2010	5/3/2010	1/25/2007			ZXXZ					
89	Mailing List	AccountAbility	101	FALSE	FALSE	0	http://www.accountability21.net/		10/26/2005	4/24/2009	10/26/2005	4/24/2009	FALSE	FALSE	GB	2			0	7/2/2007	5/3/2007	8/1/2007	7/31/2008	7/1/2008	5/2/2008	10/26/2006	0		ZXXZ	This feature was never implemented		0	87796823	
90	NGO Local	ACDI Voca	101	FALSE	TRUE	579	http://www.acdivoca.org		10/26/2005		5/21/2003		TRUE	FALSE	US	2			0							5/20/2004			ZXXZ					
91	Company	"Ace Mold Shanghai Co., Ltd"	20	FALSE	TRUE	350	http://www.acemold.com		11/20/2007	11/20/2007	11/20/2007		TRUE	FALSE	CN	2			0	10/20/2009	8/21/2009	11/19/2009	11/19/2010	10/20/2010	8/21/2010	11/19/2008	0		ZXXZ					
9089	SME	ACE Professional Studies SB	11	FALSE	TRUE	10	http://www.ace-edugroup.com		2/25/2009	2/25/2009	2/25/2009		TRUE	FALSE	MY	2			0	1/26/2011	11/27/2010	2/25/2011	2/25/2012	1/26/2012	11/27/2011	2/25/2010	1		ZXXZ	All		0		pdf
92	SME	ACE Security Laminates Corp.	9	FALSE	TRUE	47	http://www.acesecutirylaminates.com		10/26/2005		12/1/2004	12/1/2008	FALSE	FALSE	CA	3			0	11/1/2006	9/2/2006	12/1/2006	12/1/2007	11/1/2007	9/2/2007	12/1/2005			ZXXZ			3		
93	SME	ACE- Engenharia e Construcoes Ltda.	9	FALSE	TRUE	0	http://www.aceengenharia.com.br		10/26/2005	10/2/2006	6/27/2003		FALSE	FALSE	BR	0			0	5/27/2005	3/28/2005	6/26/2005	6/26/2006	5/27/2006	3/28/2006	6/26/2004			ZXXZ					
94	Company	Acea SpA	12	FALSE	TRUE	5792	http://www.aceaspa.it		4/20/2007	4/20/2007	4/20/2007		TRUE	FALSE	IT	2			0	3/14/2010	1/13/2010	4/13/2010	4/13/2011	3/14/2011	1/13/2011	4/19/2008	2	ACE	BIT					
95	Company	Acegas-Aps S.p.A	12	FALSE	TRUE	1500	http://www.acegas-aps.it		10/26/2005	11/24/2008	5/16/2005		TRUE	FALSE	IT	1			0	4/14/2009	2/13/2009	5/14/2009	5/14/2010	4/14/2010	2/13/2010	5/16/2006	2	AEG	BIT	All		0		
96	SME	"Aceitera El Gallo, S.A de C.V"	1	FALSE	TRUE	24			4/20/2006	5/26/2006	4/20/2006		TRUE	FALSE	MX	0			0	3/20/2008	1/20/2008	4/19/2008	4/19/2009	3/20/2009	1/19/2009	4/20/2007			ZXXZ					
97	NGO Local	ACERAS - Acciones Eticas y Responsabilidad Social	101	FALSE	TRUE	3	http://www.aceras.org		10/26/2005	4/17/2008	4/15/2005		TRUE	FALSE	ES	2			0							4/15/2006	0		ZXXZ	All		0		
98	NGO Local	ACEVO - Associaion of Chief Executives of Voluntary Organisations	101	FALSE	TRUE	22	http://www.acevo.org.uk		7/11/2007	4/17/2008	7/11/2007		TRUE	FALSE	GB	2			0							7/10/2008	0		ZXXZ	All		0		
99	SME	"ACH, d.d., Ljubljana"	13	FALSE	TRUE	69	http://www.ach.si		7/16/2007	7/16/2007	7/16/2007		TRUE	FALSE	SI	2			0	6/4/2010	4/5/2010	7/4/2010	7/4/2011	6/4/2011	4/5/2011	7/15/2008			ZXXZ					
100	Company	Aché Laboratórios Farmacêuticos S/A	24	FALSE	TRUE	0	http://www.ache.com.br		10/26/2005		5/27/2003		TRUE	FALSE	BR	1			0	3/5/2009	1/4/2009	4/4/2009	4/4/2010	3/5/2010	1/4/2010	5/26/2004			ZXXZ					
101	SME	Achilles Group Limited	17	FALSE	TRUE	238	http://www.achilles.com		10/26/2005		6/1/2005		TRUE	FALSE	GB	2			0	11/18/2009	9/19/2009	12/18/2009	12/18/2010	11/18/2010	9/19/2010	6/1/2006			ZXXZ					
102	SME	ACI Ltd.	21	FALSE	TRUE	27	http://www.stroitelstvo.info		10/26/2005		3/15/2004	3/15/2008	FALSE	FALSE	BG	3			0	2/13/2006	12/15/2005	3/15/2006	3/15/2007	2/13/2007	12/15/2006	3/15/2005			ZXXZ			3		
103	NGO Local	Acik Radyo - Anafor Radyo Yayincilik A.S.	101	FALSE	TRUE	24	http://www.acikradyo.com		6/12/2006	6/26/2006	6/12/2006		TRUE	FALSE	TR	2			0							6/12/2007			ZXXZ					
104	Company	Acindar Ind. Arg. de Aceros S.A.	9	FALSE	TRUE	2800	http://www.acindar.com.ar		10/26/2005		10/12/2004		TRUE	FALSE	AR	2			0	12/10/2009	10/11/2009	1/9/2010	1/9/2011	12/10/2010	10/11/2010	10/12/2005	2	ACIN	BUE					
9566	Business Association Local	ACIPAN	101	FALSE	TRUE	4	http://www.acipan.org.ar		6/1/2009	6/1/2009	6/1/2009		TRUE	FALSE	AR	2			1	5/2/2011	3/3/2011	6/1/2011	5/31/2012	5/1/2012	3/2/2012	6/1/2010	0		ZXXZ	All		0	87806823	pdf
105	Academic	ACIUNU	101	FALSE	FALSE	0			10/26/2005		10/26/2005		TRUE	FALSE	US	2			0							10/26/2006			ZXXZ					
106	Company	ACJ Environ Control Inc.	16	FALSE	TRUE	0			10/26/2005		6/20/2002	6/20/2006	FALSE	FALSE	PH	0			0	5/20/2004	3/21/2004	6/19/2004	6/19/2005	5/20/2005	3/21/2005	6/20/2003			ZXXZ			3		
107	Company	Acome	18	FALSE	TRUE	527	http://www.acome.fr		10/26/2005		10/21/2005		TRUE	FALSE	FR	2			0	5/25/2010	3/26/2010	6/24/2010	6/24/2011	5/25/2011	3/26/2011	10/21/2006	2	TLC	EPA					
8781	Business Association Local	ACOPI SANTANDER	101	FALSE	TRUE	6	http://www.acopisantander.com		12/15/2008	12/15/2008	12/15/2008		TRUE	FALSE	CO	2			0	11/15/2010	9/16/2010	12/15/2010	12/15/2011	11/15/2011	9/16/2011	12/15/2009	0		ZXXZ	All		0		pdf
108	Micro Entreprise	ACORATEX S.L.	101	FALSE	TRUE	10	http://www.acoratex.com		9/21/2006	1/14/2008	12/16/2004		FALSE	FALSE	ES	2				12/30/2007	10/31/2007	1/29/2008	1/28/2009	12/29/2008	10/30/2008	12/16/2005	0		ZXXZ			0		
109	SME	Acorex Wine Holding S.A.	14	FALSE	TRUE	230	http://www.acorex.net		11/13/2006	11/13/2006	11/13/2006		TRUE	FALSE	MD	1			0	10/13/2008	8/14/2008	11/12/2008	11/12/2009	10/13/2009	8/14/2009	11/13/2007			ZXXZ					
9728	SME	ACS audiovisual solutions	18	FALSE	TRUE	73	http://www.acsaudiovisual.com		7/7/2009	7/7/2009	7/7/2009		TRUE	FALSE	NL	2			1	6/7/2011	4/8/2011	7/7/2011	7/6/2012	6/6/2012	4/7/2012	7/7/2010	1		ZXXZ	All		0	87806823	pdf
110	SME	ACSUR - Actividades y Cauces del Sur s.a.l	9	FALSE	TRUE	88			10/26/2005	10/22/2007	6/24/2002		TRUE	FALSE	ES	2			0	11/18/2009	9/19/2009	12/18/2009	12/18/2010	11/18/2010	9/19/2010	6/24/2003	0		ZXXZ					
111	SME	ACT Global Sports	6	FALSE	TRUE	12	http://www.globalsportssystems.com		3/23/2006	12/3/2007	3/23/2006		TRUE	FALSE	US	2			0	3/14/2010	1/13/2010	4/13/2010	4/13/2011	3/14/2011	1/13/2011	3/23/2007	0		ZXXZ					
112	SME	"Actel, S.C.L."	14	FALSE	TRUE	249	http://www.actel.es		10/26/2005	12/28/2007	6/24/2002	6/24/2006	FALSE	FALSE	ES	3			0	5/24/2004	3/25/2004	6/23/2004	6/23/2005	5/24/2005	3/25/2005	6/24/2003	0		ZXXZ			3		
8146	NGO Local	ACTION ON AFRICAN WOMEN FOUNDATION GHANA	101	FALSE	TRUE	8			8/25/2008	8/25/2008	8/25/2008		TRUE	FALSE	GH	2			0	7/26/2010	5/27/2010	8/25/2010	8/25/2011	7/26/2011	5/27/2011	8/25/2009	0		ZXXZ	All		0		PDF
113	NGO Local	ActionAid	101	FALSE	FALSE	0			10/26/2005		10/26/2005		TRUE	FALSE	GB	2			0							10/26/2006			ZXXZ					
8171	SME	"Actiu Berbegal y Formas, S.A."	16	FALSE	TRUE	120	http://actiu.es		8/30/2008	8/30/2008	8/30/2008		TRUE	FALSE	ES	2			0	7/31/2010	6/1/2010	8/30/2010	8/30/2011	7/31/2011	6/1/2011	8/30/2009	0		ZXXZ	All		0		pdf
114	SME	Activa Assurances	13	FALSE	TRUE	0			10/26/2005		7/2/2003	7/2/2007	FALSE	FALSE	CM	3			0	6/1/2005	4/2/2005	7/1/2005	7/1/2006	6/1/2006	4/2/2006	7/1/2004			ZXXZ			3		
115	SME	Active-Bank	13	FALSE	TRUE	186	http://www.abank.com.ua		5/9/2006	5/9/2006	5/9/2006		TRUE	FALSE	UA	0			0	4/8/2008	2/8/2008	5/8/2008	5/8/2009	4/8/2009	2/7/2009	5/9/2007			ZXXZ					
9823	SME	Actua Desenvolupament S.L	11	FALSE	TRUE	13	http://www.actuainfo.com		7/27/2009	7/27/2009	7/27/2009		TRUE	FALSE	ES	2			1	6/27/2011	4/28/2011	7/27/2011	7/26/2012	6/26/2012	4/27/2012	7/27/2010	1		ZXXZ	All		0	87806823	pdf
116	SME	Actuaris	11	FALSE	TRUE	21	http://www.actuaris.com		10/26/2005		3/15/2004		TRUE	FALSE	FR	2			0	9/30/2009	8/1/2009	10/30/2009	10/30/2010	9/30/2010	8/1/2010	3/15/2005			ZXXZ					
117	SME	Acuaviva S.A.E.S.P.	12	FALSE	TRUE	168	http://www.acuaviva.com.co		10/26/2005		10/5/2005		TRUE	FALSE	CO	0			0	9/5/2007	7/7/2007	10/5/2007	10/4/2008	9/4/2008	7/6/2008	10/5/2006			ZXXZ					
118	Company	Acueducto Metropolitano de Bucaramanga	12	FALSE	TRUE	458	http://www.acueductodebucaramanga.com		10/26/2005		10/5/2005		TRUE	FALSE	CO	0			0	9/5/2007	7/7/2007	10/5/2007	10/4/2008	9/4/2008	7/6/2008	10/5/2006			ZXXZ					
119	Company	Acuity Investment Managment	13	FALSE	FALSE	0			10/26/2005		10/26/2005		FALSE	FALSE	CA	2			0	7/2/2007	5/3/2007	8/1/2007	7/31/2008	7/1/2008	5/2/2008	10/26/2006			ZXXZ					
120	Micro Entreprise	Acumen Fund	101	FALSE	FALSE	8			10/26/2005		10/26/2005		FALSE	FALSE	US	2			0							10/26/2006			ZXXZ					
121	SME	ACWA Services	6	FALSE	TRUE	50	http://www.acwa.co.uk		10/26/2005		2/3/2005	2/3/2009	FALSE	FALSE	GB	3			0	1/4/2007	11/5/2006	2/3/2007	2/3/2008	1/4/2008	11/5/2007	2/3/2006			ZXXZ			3		
9347	SME	AD Corporation Limited	21	FALSE	TRUE	64	http://www.ad-co.co.jp		4/21/2009	4/21/2009	4/21/2009		TRUE	FALSE	JP	2			0	3/22/2011	1/21/2011	4/21/2011	4/20/2012	3/21/2012	1/21/2012	4/21/2010	0		ZXXZ	All		0	87806823	pdf
122	Company	AD Elektrostopanstvo na Makedonija - AD ESM	12	FALSE	TRUE	3200	http://www.evn.com.mk		12/4/2007	12/4/2007	12/4/2007		TRUE	FALSE	MK	2			0	11/3/2009	9/4/2009	12/3/2009	12/3/2010	11/3/2010	9/4/2010	12/3/2008	0		ZXXZ					
123	SME	Ad Maiora SpA	21	FALSE	TRUE	25	http://www.admaiora.com		10/26/2005		4/12/2004	4/12/2008	FALSE	FALSE	IT	3			0	3/13/2006	1/12/2006	4/12/2006	4/12/2007	3/13/2007	1/12/2007	4/12/2005			ZXXZ			3		
124	Company	Adanti S.p.A	9	FALSE	TRUE	275	http://infoestero@adanti.it		10/26/2005		5/16/2005	5/16/2009	FALSE	FALSE	IT	3			0	4/16/2007	2/15/2007	5/16/2007	5/15/2008	4/15/2008	2/15/2008	5/16/2006			ZXXZ			3		
125	SME	"Adasa Sistemas, Sau"	9	FALSE	TRUE	210	http://www.adasasistemas.com		6/21/2007	6/21/2007	6/21/2007		TRUE	FALSE	ES	2			0	12/10/2009	10/11/2009	1/9/2010	1/9/2011	12/10/2010	10/11/2010	6/20/2008			ZXXZ					
126	Company	"ADD International Services, Inc."	6	FALSE	TRUE	0			10/26/2005		6/20/2002	6/20/2006	FALSE	FALSE	PH	0			0	5/20/2004	3/21/2004	6/19/2004	6/19/2005	5/20/2005	3/21/2005	6/20/2003			ZXXZ			3		
127	SME	Add Value Technologies Comercio e Servicios de Informatica Ltda	17	FALSE	TRUE	30	http://www.addvalue.com.br		9/12/2007	9/12/2007	9/12/2007		TRUE	FALSE	BR	2			0	8/12/2009	6/13/2009	9/11/2009	9/11/2010	8/12/2010	6/13/2010	9/11/2008	0		ZXXZ					
128	Micro Entreprise	ADD Work Systems	101	FALSE	TRUE	10			9/21/2006	1/14/2008	9/1/2005		FALSE	FALSE	ES	1				8/2/2007	6/3/2007	9/1/2007	8/31/2008	8/1/2008	6/2/2008	9/1/2006	0		ZXXZ			0		
129	Company	ADD+ Life Advertising	13	FALSE	TRUE	0			10/26/2005		6/20/2002	6/20/2006	FALSE	FALSE	PH	0			0	5/20/2004	3/21/2004	6/19/2004	6/19/2005	5/20/2005	3/21/2005	6/20/2003			ZXXZ			3		
130	SME	ADDINOL Lube Oil GmbH	23	FALSE	TRUE	62	http://www.addinol.de		9/14/2006	9/14/2006	9/14/2006		TRUE	FALSE	DE	2			0	8/6/2009	6/7/2009	9/5/2009	9/5/2010	8/6/2010	6/7/2010	9/14/2007			ZXXZ					
8432	SME	Addiplast SAS	2	FALSE	TRUE	64	http://www.addiplast.com		10/10/2008	10/10/2008	10/10/2008		TRUE	FALSE	FR	2			0	9/10/2010	7/12/2010	10/10/2010	10/10/2011	9/10/2011	7/12/2011	10/10/2009	0		ZXXZ	All		0		pdf
131	Business Association Local	Addis Ababa Chamber of Commerce and Sectorial Associations	101	FALSE	TRUE	75	http://www.addischamber.com		4/3/2008	4/3/2008	4/3/2008		TRUE	FALSE	ET	2			0								0		ZXXZ	All		0		
132	Company	Address Bulgaria Group JSCo.	27	FALSE	TRUE	420	http://www.address.bg		10/26/2005		6/23/2004	6/23/2008	FALSE	FALSE	BG	3			0	5/24/2006	3/25/2006	6/23/2006	6/23/2007	5/24/2007	3/25/2007	6/23/2005			ZXXZ			3		
133	SME	Adecco Argentina S.A	32	FALSE	TRUE	230	http://www.adecco.com.ar		10/26/2005		3/22/2005		TRUE	FALSE	AR	2			0	6/10/2010	4/11/2010	7/10/2010	7/10/2011	6/10/2011	4/11/2011	3/22/2006			ZXXZ					
134	Company	Adecco Australia	11	FALSE	TRUE	350	http://www.adecco.com.au		10/26/2005		1/27/2005	1/27/2009	FALSE	FALSE	AU	3			0	12/28/2006	10/29/2006	1/27/2007	1/27/2008	12/28/2007	10/29/2007	1/27/2006	3		ZXXZ			3		
135	SME	Adecco Austria	11	FALSE	TRUE	80	http://www.adecco.at		10/26/2005		12/9/2004		TRUE	FALSE	AT	2			0	7/18/2010	5/19/2010	8/17/2010	8/17/2011	7/18/2011	5/19/2011	12/9/2005			ZXXZ					
136	Company	Adecco Belgium	11	FALSE	TRUE	700	http://www.adecco.be		10/26/2005		1/11/2005		TRUE	FALSE	BE	2			0	7/14/2010	5/15/2010	8/13/2010	8/13/2011	7/14/2011	5/15/2011	1/11/2006	3		VTX	"""Adecco Human Resources AG, Switzerland"""	ADEN			
9010	Company	Adecco Bulgaria	116	FALSE	TRUE	530	http://www.adeccobulgaria.com		2/3/2009	2/3/2009	2/3/2009		TRUE	FALSE	BG	2			0	1/4/2011	11/5/2010	2/3/2011	2/3/2012	1/4/2012	11/5/2011	2/3/2010	1		ZXXZ	All		0		pdf
137	SME	Adecco Denmark	11	FALSE	TRUE	180	http://www.adecco.dk		10/26/2005		1/26/2005		TRUE	FALSE	DK	2			0	11/9/2009	9/10/2009	12/9/2009	12/9/2010	11/9/2010	9/10/2010	1/26/2006			ZXXZ					
138	Company	Adecco Finland Oy	11	FALSE	TRUE	1500	http://www.adecco.fi		10/26/2005		2/9/2005		TRUE	FALSE	FI	1			0	7/30/2008	5/31/2008	8/29/2008	8/29/2009	7/30/2009	5/31/2009	2/9/2006	3		VTX	"""Adecco Human Resources AG, Switzerland"""	ADEN			
139	Company	Adecco Germany	11	FALSE	TRUE	900	http://www.adecco.de		10/26/2005		12/8/2004		TRUE	FALSE	DE	2			0	7/15/2010	5/16/2010	8/14/2010	8/14/2011	7/15/2011	5/16/2011	12/8/2005	2	ADEN	VTX					
140	Company	"Adecco Human Resources AG, Switzerland"	6	FALSE	TRUE	400	http://www.adecco.ch		10/26/2005		9/26/2005		TRUE	FALSE	CH	2			0	7/15/2010	5/16/2010	8/14/2010	8/14/2011	7/15/2011	5/16/2011	9/26/2006	2	ADEN	VTX					
141	Company	Adecco Iberia	6	FALSE	TRUE	1300	http://www.adecco.com		10/26/2005	9/13/2006	10/20/2004		TRUE	FALSE	ES	2			0	12/16/2009	10/17/2009	1/15/2010	1/15/2011	12/16/2010	10/17/2010	10/20/2005	3		VTX	"""Adecco Human Resources AG, Switzerland"""	ADEN			
142	Company	Adecco Italia	11	FALSE	TRUE	2100	http://www.adecco.it		10/26/2005		5/11/2004		TRUE	FALSE	IT	1			0	1/14/2009	11/15/2008	2/13/2009	2/13/2010	1/14/2010	11/15/2009	5/11/2005	2	ADEN	VTX					
143	Company	Adecco Japan	11	FALSE	TRUE	2200	http://www.adecco.co.jp		10/26/2005		1/12/2005		TRUE	FALSE	JP	2			0	11/3/2009	9/4/2009	12/3/2009	12/3/2010	11/3/2010	9/4/2010	1/12/2006	3		ZXXZ					
144	SME	Adecco Luxembourg SA	11	FALSE	TRUE	45	http://www.adecco.lu		10/26/2005		2/28/2005		TRUE	FALSE	LU	2			0	7/18/2010	5/19/2010	8/17/2010	8/17/2011	7/18/2011	5/19/2011	2/28/2006			ZXXZ					
145	Company	Adecco Management and Consulting SA	6	FALSE	TRUE	29000	http://www.adecco.com		10/26/2005		11/28/2003		TRUE	FALSE	CH	2			0	6/20/2010	4/21/2010	7/20/2010	7/20/2011	6/20/2011	4/21/2011	11/27/2004	2	ADEN	VTX					
146	Company	Adecco Netherlands	6	FALSE	TRUE	1000	http://www.adecco.nl		10/26/2005		12/9/2004		TRUE	FALSE	NL	2			0	6/20/2010	4/21/2010	7/20/2010	7/20/2011	6/20/2011	4/21/2011	12/9/2005			ZXXZ					
147	SME	Adecco Personnel Co Ltd	32	FALSE	TRUE	80	http://www.adeccojob.com		10/26/2005	2/26/2007	3/18/2005		TRUE	FALSE	CN	2			0	7/15/2010	5/16/2010	8/14/2010	8/14/2011	7/15/2011	5/16/2011	3/18/2006			ZXXZ					
148	SME	Adecco Peru S.A	32	FALSE	TRUE	50	http://www.adecco.com.pe		10/26/2005		3/22/2005		TRUE	FALSE	PE	2			0	7/19/2010	5/20/2010	8/18/2010	8/18/2011	7/19/2011	5/20/2011	3/22/2006			ZXXZ					
149	SME	Adecco Poland Sp z.o.o	11	FALSE	TRUE	107	http://www.adecco.pl		10/26/2005	12/6/2006	3/22/2005		TRUE	FALSE	PL	2			0	7/15/2010	5/16/2010	8/14/2010	8/14/2011	7/15/2011	5/16/2011	3/22/2006			ZXXZ					
150	SME	Adecco Portugal	6	FALSE	TRUE	110	http://www.adecco.pt		10/26/2005		12/8/2004		TRUE	FALSE	PT	2			0	7/30/2009	5/31/2009	8/29/2009	8/29/2010	7/30/2010	5/31/2010	12/8/2005			ZXXZ					
151	SME	Adecco Recruitment Services Pty Ltd	32	FALSE	TRUE	85	http://www.adecco.co.za		10/26/2005	5/11/2007	3/18/2005		TRUE	FALSE	ZA	2			0	6/1/2010	4/2/2010	7/1/2010	7/1/2011	6/1/2011	4/2/2011	3/18/2006			ZXXZ					
